step,domain,patched_train_loss,baseline_train_loss,delta_vs_baseline
8381,code,0.9299184083938599,1.6238293647766113,0.6939109563827515
8382,math,1.317101001739502,2.0293970108032227,0.7122960090637207
8383,wiki,3.0758495330810547,3.339247703552246,0.2633981704711914
8384,news,2.909365177154541,3.436758518218994,0.5273933410644531
8385,reviews,4.402052879333496,4.578784465789795,0.17673158645629883
8386,paper,1.5200247764587402,5.113653182983398,3.593628406524658
8387,code,1.1237887144088745,1.647682785987854,0.5238940715789795
8388,math,1.4158626794815063,1.9722737073898315,0.5564110279083252
8389,wiki,2.701972007751465,3.551893711090088,0.849921703338623
8390,news,3.621055841445923,3.9614500999450684,0.3403942584991455
8391,reviews,3.5316169261932373,3.6098849773406982,0.07826805114746094
8392,paper,1.0348867177963257,3.994805097579956,2.9599183797836304
8393,code,1.3579236268997192,1.6575076580047607,0.2995840311050415
8394,math,1.8146655559539795,2.015176296234131,0.20051074028015137
8395,wiki,2.901238203048706,3.2236151695251465,0.32237696647644043
8396,news,3.5270886421203613,4.022324562072754,0.4952359199523926
8397,reviews,3.8043782711029053,3.9682915210723877,0.16391324996948242
8398,paper,1.0931614637374878,4.631264686584473,3.538103222846985
8399,code,0.8636993169784546,1.11138117313385,0.2476818561553955
8400,math,1.7251306772232056,2.1084446907043457,0.38331401348114014
8401,wiki,3.5964572429656982,4.494379043579102,0.8979218006134033
8402,news,3.825453042984009,4.165772438049316,0.3403193950653076
8403,reviews,4.053066730499268,4.249477863311768,0.1964111328125
8404,paper,1.0445382595062256,3.404813051223755,2.3602747917175293
8405,code,1.165290355682373,1.8840878009796143,0.7187974452972412
8406,math,1.3399360179901123,1.7648180723190308,0.42488205432891846
8407,wiki,3.671454429626465,3.7744665145874023,0.1030120849609375
8408,news,3.9415085315704346,4.180343151092529,0.23883461952209473
8409,reviews,3.8032898902893066,3.956561326980591,0.15327143669128418
8410,paper,1.1456117630004883,4.0722503662109375,2.926638603210449
8411,code,1.772666573524475,2.0702695846557617,0.2976030111312866
8412,math,0.8413932919502258,1.2086137533187866,0.3672204613685608
8413,wiki,3.413557767868042,3.866029739379883,0.4524719715118408
8414,news,3.6402978897094727,4.123490810394287,0.48319292068481445
8415,reviews,4.842678070068359,4.974366188049316,0.13168811798095703
8416,paper,0.7771618366241455,3.9858593940734863,3.208697557449341
8417,code,0.9153246283531189,1.3482673168182373,0.4329426884651184
8418,math,1.2427349090576172,1.536211609840393,0.2934767007827759
8419,wiki,3.9291868209838867,4.1089301109313965,0.17974328994750977
8420,news,3.1702303886413574,3.6443495750427246,0.4741191864013672
8421,reviews,4.026263236999512,4.094497203826904,0.06823396682739258
8422,paper,0.953851044178009,3.680987596511841,2.727136552333832
8423,code,1.2292512655258179,1.8682842254638672,0.6390329599380493
8424,math,1.806683897972107,2.179286479949951,0.37260258197784424
8425,wiki,3.3354079723358154,3.6877048015594482,0.3522968292236328
8426,news,3.156496286392212,3.660879611968994,0.5043833255767822
8427,reviews,3.2868459224700928,3.410663366317749,0.12381744384765625
8428,paper,1.1201759576797485,4.046592712402344,2.926416754722595
8429,code,0.8478056788444519,1.4632327556610107,0.6154270768165588
8430,math,1.767918348312378,2.049015998840332,0.2810976505279541
8431,wiki,3.3572733402252197,3.6013662815093994,0.2440929412841797
8432,news,3.6744308471679688,4.260545253753662,0.5861144065856934
8433,reviews,4.361636638641357,4.522146224975586,0.16050958633422852
8434,paper,1.0704984664916992,4.553090572357178,3.4825921058654785
8435,code,0.859531581401825,1.4744349718093872,0.6149033904075623
8436,math,1.5573434829711914,2.047666549682617,0.4903230667114258
8437,wiki,3.6463723182678223,4.270855903625488,0.624483585357666
8438,news,3.3047173023223877,3.869251251220703,0.5645339488983154
8439,reviews,4.166224002838135,4.215871810913086,0.04964780807495117
8440,paper,0.7751916646957397,3.9659698009490967,3.190778136253357
8441,code,1.5151478052139282,2.3532772064208984,0.8381294012069702
8442,math,1.6692333221435547,2.1026015281677246,0.4333682060241699
8443,wiki,2.662055492401123,3.1621267795562744,0.5000712871551514
8444,news,2.888033866882324,3.3517847061157227,0.46375083923339844
8445,reviews,3.306542158126831,3.438662052154541,0.13211989402770996
8446,paper,0.8254505395889282,3.945328950881958,3.11987841129303
8447,code,1.1951961517333984,1.855394721031189,0.6601985692977905
8448,math,1.2823560237884521,1.5447969436645508,0.26244091987609863
8449,wiki,3.3939368724823,3.695030927658081,0.30109405517578125
8450,news,3.7976741790771484,4.100259304046631,0.3025851249694824
8451,reviews,3.96993350982666,4.141388893127441,0.17145538330078125
8452,paper,1.6401159763336182,4.621999740600586,2.9818837642669678
8453,code,1.051431655883789,1.7276414632797241,0.6762098073959351
8454,math,1.97834050655365,2.50589919090271,0.5275586843490601
8455,wiki,4.117366313934326,4.241004467010498,0.12363815307617188
8456,news,3.2061214447021484,3.4505395889282227,0.24441814422607422
8457,reviews,4.569969177246094,4.584567070007324,0.014597892761230469
8458,paper,1.0561387538909912,3.810817241668701,2.75467848777771
8459,code,1.2774007320404053,2.1172900199890137,0.8398892879486084
8460,math,2.0494062900543213,2.6782386302948,0.6288323402404785
8461,wiki,4.014132976531982,4.178181171417236,0.1640481948852539
8462,news,3.4938101768493652,4.015486240386963,0.5216760635375977
8463,reviews,3.713047504425049,3.935929536819458,0.22288203239440918
8464,paper,0.8330442309379578,4.170952320098877,3.337908089160919
8465,code,1.3541815280914307,1.9120861291885376,0.5579046010971069
8466,math,1.09367835521698,1.3934403657913208,0.2997620105743408
8467,wiki,3.9042418003082275,4.147482395172119,0.2432405948638916
8468,news,3.7194719314575195,4.0446038246154785,0.325131893157959
8469,reviews,3.9704065322875977,4.067887306213379,0.09748077392578125
8470,paper,0.6381087303161621,3.76002836227417,3.121919631958008
8471,code,1.7361884117126465,2.4983930587768555,0.762204647064209
8472,math,1.3785767555236816,1.7072501182556152,0.3286733627319336
8473,wiki,3.7951083183288574,4.643886089324951,0.8487777709960938
8474,news,4.196653842926025,4.827216148376465,0.6305623054504395
8475,reviews,3.830458641052246,3.8869805335998535,0.05652189254760742
8476,paper,1.4011420011520386,4.587088108062744,3.1859461069107056
8477,code,1.3981581926345825,2.043490171432495,0.6453319787979126
8478,math,1.7753570079803467,2.11668062210083,0.3413236141204834
8479,wiki,4.344429969787598,4.393173694610596,0.04874372482299805
8480,news,4.206284999847412,4.7337965965271,0.5275115966796875
8481,reviews,3.5938687324523926,3.806867837905884,0.2129991054534912
8482,paper,1.1624475717544556,4.141315937042236,2.9788683652877808
8483,code,1.1660362482070923,1.7461605072021484,0.5801242589950562
8484,math,1.5581631660461426,1.8900066614151,0.3318434953689575
8485,wiki,4.372079849243164,4.617536544799805,0.24545669555664062
8486,news,2.6934759616851807,3.203319549560547,0.5098435878753662
8487,reviews,4.234472274780273,4.262526988983154,0.02805471420288086
8488,paper,1.1143628358840942,3.442685127258301,2.3283222913742065
8489,code,1.028292179107666,1.719293475151062,0.691001296043396
8490,math,1.5119421482086182,1.8476141691207886,0.3356720209121704
8491,wiki,3.979936361312866,4.552298069000244,0.5723617076873779
8492,news,2.7936995029449463,2.884009838104248,0.09031033515930176
8493,reviews,4.000114917755127,4.10164737701416,0.1015324592590332
8494,paper,0.9348275065422058,4.194967269897461,3.260139763355255
8495,code,1.402158260345459,1.8355592489242554,0.4334009885787964
8496,math,1.6623135805130005,1.9973995685577393,0.33508598804473877
8497,wiki,3.791151523590088,4.156981468200684,0.3658299446105957
8498,news,3.305915117263794,3.5346646308898926,0.22874951362609863
8499,reviews,3.980363368988037,4.151921272277832,0.17155790328979492
8500,paper,0.8792431354522705,4.323800563812256,3.4445574283599854
8501,code,1.5124083757400513,2.0630943775177,0.5506860017776489
8502,math,1.0536526441574097,1.7152972221374512,0.6616445779800415
8503,wiki,4.244435787200928,4.309839248657227,0.06540346145629883
8504,news,3.902697801589966,4.3336100578308105,0.4309122562408447
8505,reviews,3.809084415435791,3.8566954135894775,0.04761099815368652
8506,paper,1.625518798828125,4.878626823425293,3.253108024597168
8507,code,1.2443101406097412,1.9266771078109741,0.6823669672012329
8508,math,1.351859211921692,1.8956196308135986,0.5437604188919067
8509,wiki,3.4704484939575195,3.685331106185913,0.21488261222839355
8510,news,3.8188769817352295,4.096869468688965,0.27799248695373535
8511,reviews,3.3260343074798584,3.443239688873291,0.11720538139343262
8512,paper,1.2611652612686157,5.176328182220459,3.9151629209518433
8513,code,1.2630820274353027,1.6014509201049805,0.33836889266967773
8514,math,1.3102606534957886,1.759150505065918,0.4488898515701294
8515,wiki,3.577401876449585,3.7785823345184326,0.20118045806884766
8516,news,3.4058048725128174,3.738332748413086,0.33252787590026855
8517,reviews,3.745053291320801,3.8850696086883545,0.1400163173675537
8518,paper,1.5334923267364502,4.412531852722168,2.8790395259857178
8519,code,1.1534000635147095,1.537376880645752,0.3839768171310425
8520,math,1.129099726676941,1.449229121208191,0.32012939453125
8521,wiki,3.8498103618621826,4.09686803817749,0.24705767631530762
8522,news,3.573760747909546,4.008194923400879,0.434434175491333
8523,reviews,4.041799545288086,4.1566948890686035,0.11489534378051758
8524,paper,1.7810158729553223,2.924497604370117,1.143481731414795
8525,code,1.1529818773269653,1.8528501987457275,0.6998683214187622
8526,math,1.174311637878418,1.57841157913208,0.4040999412536621
8527,wiki,2.7194361686706543,4.501762390136719,1.7823262214660645
8528,news,3.5238170623779297,3.861863136291504,0.3380460739135742
8529,reviews,3.221832752227783,3.4894864559173584,0.2676537036895752
8530,paper,1.8400901556015015,2.650975227355957,0.8108850717544556
8531,code,1.245246171951294,1.5951050519943237,0.3498588800430298
8532,math,1.07808256149292,1.3287588357925415,0.2506762742996216
8533,wiki,2.8472487926483154,4.004491329193115,1.1572425365447998
8534,news,3.137817859649658,3.4506754875183105,0.31285762786865234
8535,reviews,3.4149410724639893,3.461158037185669,0.04621696472167969
8536,paper,1.4897624254226685,3.636798858642578,2.1470364332199097
8537,code,1.0989407300949097,1.3306418657302856,0.23170113563537598
8538,math,1.2075153589248657,1.6110931634902954,0.4035778045654297
8539,wiki,3.1264710426330566,3.296891450881958,0.17042040824890137
8540,news,3.5633785724639893,3.9542336463928223,0.390855073928833
8541,reviews,4.077231407165527,4.2438225746154785,0.16659116744995117
8542,paper,1.3045469522476196,4.388517379760742,3.0839704275131226
8543,code,1.1701569557189941,1.7137987613677979,0.5436418056488037
8544,math,1.6589336395263672,2.10233473777771,0.4434010982513428
8545,wiki,2.6959939002990723,3.047748327255249,0.35175442695617676
8546,news,3.294462203979492,3.6345267295837402,0.34006452560424805
8547,reviews,3.8763673305511475,3.9981486797332764,0.1217813491821289
8548,paper,1.2944886684417725,2.7358224391937256,1.4413337707519531
8549,code,0.6333548426628113,0.8869133591651917,0.25355851650238037
8550,math,1.7974923849105835,2.189387083053589,0.39189469814300537
8551,wiki,2.9543604850769043,3.0738778114318848,0.11951732635498047
8552,news,3.3904738426208496,3.913872241973877,0.5233983993530273
8553,reviews,3.6014647483825684,3.653366804122925,0.051902055740356445
8554,paper,1.6025289297103882,2.6373062133789062,1.034777283668518
8555,code,1.0572030544281006,1.7191048860549927,0.6619018316268921
8556,math,1.3909202814102173,1.6577049493789673,0.26678466796875
8557,wiki,3.2210919857025146,3.7595362663269043,0.5384442806243896
8558,news,4.701834201812744,5.201415061950684,0.49958086013793945
8559,reviews,4.108364105224609,4.204314708709717,0.09595060348510742
8560,paper,1.650962233543396,3.7427661418914795,2.0918039083480835
8561,code,0.9985190629959106,1.693656325340271,0.6951372623443604
8562,math,1.9078863859176636,2.107120990753174,0.19923460483551025
8563,wiki,3.419245958328247,3.931804895401001,0.5125589370727539
8564,news,3.563199758529663,3.960299015045166,0.39709925651550293
8565,reviews,4.135985374450684,4.298877239227295,0.16289186477661133
8566,paper,1.6081074476242065,4.5365729331970215,2.928465485572815
8567,code,1.2403703927993774,2.190035104751587,0.9496647119522095
8568,math,1.9034342765808105,2.3386130332946777,0.4351787567138672
8569,wiki,2.1616721153259277,2.650933265686035,0.4892611503601074
8570,news,4.035799980163574,4.448295593261719,0.41249561309814453
8571,reviews,4.027413845062256,4.129549503326416,0.10213565826416016
8572,paper,1.060404658317566,4.5896830558776855,3.5292783975601196
8573,code,1.4006249904632568,2.0281429290771484,0.6275179386138916
8574,math,1.4752990007400513,1.7199780941009521,0.24467909336090088
8575,wiki,3.330321788787842,3.573835849761963,0.2435140609741211
8576,news,3.0573062896728516,3.8028385639190674,0.7455322742462158
8577,reviews,3.037893533706665,3.0991740226745605,0.06128048896789551
8578,paper,1.3772400617599487,4.683923244476318,3.3066831827163696
8579,code,1.2275432348251343,1.9315279722213745,0.7039847373962402
8580,math,1.3056384325027466,1.8933695554733276,0.587731122970581
8581,wiki,2.6327762603759766,3.515693187713623,0.8829169273376465
8582,news,3.0598504543304443,3.5792269706726074,0.5193765163421631
8583,reviews,3.8587939739227295,3.9183850288391113,0.059591054916381836
8584,paper,1.5510095357894897,5.141180515289307,3.590170979499817
8585,code,0.871863067150116,1.173392653465271,0.30152958631515503
8586,math,1.3346613645553589,1.877258062362671,0.542596697807312
8587,wiki,2.883986711502075,3.4396233558654785,0.5556366443634033
8588,news,3.6948750019073486,4.2324700355529785,0.5375950336456299
8589,reviews,3.8393499851226807,3.8944103717803955,0.055060386657714844
8590,paper,1.2660832405090332,5.272010326385498,4.005927085876465
8591,code,0.7136468291282654,0.9563126564025879,0.2426658272743225
8592,math,1.3166396617889404,1.999216079711914,0.6825764179229736
8593,wiki,3.0120882987976074,3.4195210933685303,0.40743279457092285
8594,news,2.9547119140625,3.6004652976989746,0.6457533836364746
8595,reviews,3.4221019744873047,3.5263452529907227,0.10424327850341797
8596,paper,0.48451802134513855,3.3847522735595703,2.9002342522144318
8597,code,1.0418510437011719,1.4044692516326904,0.36261820793151855
8598,math,1.4887884855270386,1.7656768560409546,0.276888370513916
8599,wiki,2.3488998413085938,2.614513397216797,0.2656135559082031
8600,news,3.5715177059173584,4.1555609703063965,0.5840432643890381
8601,reviews,3.3732852935791016,3.3797707557678223,0.006485462188720703
8602,paper,0.5881493091583252,3.354214906692505,2.7660655975341797
8603,code,1.2035887241363525,1.8439847230911255,0.640395998954773
8604,math,1.3037488460540771,1.8639495372772217,0.5602006912231445
8605,wiki,2.6088507175445557,3.2407772541046143,0.6319265365600586
8606,news,3.365640878677368,3.9118235111236572,0.5461826324462891
8607,reviews,3.959864616394043,3.961625099182129,0.0017604827880859375
8608,paper,1.1241607666015625,4.479924201965332,3.3557634353637695
8609,code,1.0720337629318237,1.3603006601333618,0.2882668972015381
8610,math,1.8999285697937012,2.4866385459899902,0.5867099761962891
8611,wiki,3.1783816814422607,4.338714122772217,1.160332441329956
8612,news,1.636711597442627,2.2537033557891846,0.6169917583465576
8613,reviews,3.690877914428711,3.6940245628356934,0.003146648406982422
8614,paper,1.3621639013290405,3.753263235092163,2.3910993337631226
8615,code,1.1550787687301636,1.827265739440918,0.6721869707107544
8616,math,1.476957082748413,1.8120462894439697,0.33508920669555664
8617,wiki,3.2415771484375,3.63517165184021,0.39359450340270996
8618,news,3.736642599105835,4.515524387359619,0.7788817882537842
8619,reviews,3.783989191055298,3.8743996620178223,0.09041047096252441
8620,paper,1.1924186944961548,3.523585081100464,2.331166386604309
8621,code,1.0217869281768799,1.3755096197128296,0.3537226915359497
8622,math,1.3405603170394897,1.7451647520065308,0.404604434967041
8623,wiki,3.3702194690704346,4.36800479888916,0.9977853298187256
8624,news,3.9087376594543457,4.401242256164551,0.4925045967102051
8625,reviews,3.4343230724334717,3.6022281646728516,0.16790509223937988
8626,paper,0.7911789417266846,3.8532211780548096,3.062042236328125
8627,code,1.2015399932861328,1.862964153289795,0.6614241600036621
8628,math,1.6295074224472046,2.333543300628662,0.7040358781814575
8629,wiki,2.768348455429077,3.118497133255005,0.35014867782592773
8630,news,3.8452935218811035,4.003504276275635,0.15821075439453125
8631,reviews,3.9086596965789795,4.017311096191406,0.10865139961242676
8632,paper,0.5188401937484741,3.76080584526062,3.241965651512146
8633,code,1.3951714038848877,2.042466878890991,0.6472954750061035
8634,math,1.8260849714279175,2.3933675289154053,0.5672825574874878
8635,wiki,3.2372796535491943,3.2220957279205322,-0.01518392562866211
8636,news,3.230205774307251,3.5952138900756836,0.3650081157684326
8637,reviews,3.7084531784057617,3.774249315261841,0.0657961368560791
8638,paper,0.9417406916618347,3.6604812145233154,2.7187405228614807
8639,code,1.7341134548187256,2.2900898456573486,0.555976390838623
8640,math,1.612788438796997,1.8166234493255615,0.20383501052856445
8641,wiki,2.6369142532348633,3.2793352603912354,0.6424210071563721
8642,news,3.881579637527466,4.223874092102051,0.34229445457458496
8643,reviews,4.000239372253418,4.152836322784424,0.15259695053100586
8644,paper,1.8401029109954834,3.129559278488159,1.2894563674926758
8645,code,1.3991751670837402,2.1665446758270264,0.7673695087432861
8646,math,1.4565391540527344,2.0903704166412354,0.633831262588501
8647,wiki,2.619769334793091,2.777233123779297,0.15746378898620605
8648,news,2.733660936355591,3.2109103202819824,0.4772493839263916
8649,reviews,3.4857707023620605,3.6616899967193604,0.1759192943572998
8650,paper,0.7806336283683777,5.270807266235352,4.490173637866974
8651,code,0.9385151267051697,1.2111754417419434,0.2726603150367737
8652,math,1.0857340097427368,1.4432423114776611,0.3575083017349243
8653,wiki,3.1763296127319336,3.6831114292144775,0.506781816482544
8654,news,3.809217929840088,4.063813209533691,0.2545952796936035
8655,reviews,3.1282525062561035,3.199683427810669,0.07143092155456543
8656,paper,1.1995962858200073,4.438389301300049,3.2387930154800415
8657,code,1.1899151802062988,1.7198781967163086,0.5299630165100098
8658,math,0.7523614168167114,1.1472198963165283,0.3948584794998169
8659,wiki,3.1662044525146484,4.190872669219971,1.0246682167053223
8660,news,4.749774932861328,5.058226585388184,0.30845165252685547
8661,reviews,2.8307926654815674,2.982598304748535,0.15180563926696777
8662,paper,1.6956419944763184,3.9608097076416016,2.265167713165283
8663,code,1.1176055669784546,1.608644962310791,0.4910393953323364
8664,math,0.8448917865753174,1.1504932641983032,0.30560147762298584
8665,wiki,2.8681564331054688,2.9454634189605713,0.07730698585510254
8666,news,2.926469087600708,3.3948092460632324,0.4683401584625244
8667,reviews,4.13685941696167,4.257042407989502,0.12018299102783203
8668,paper,1.5834308862686157,4.474099636077881,2.890668749809265
8669,code,1.1625292301177979,1.7831315994262695,0.6206023693084717
8670,math,1.6351325511932373,2.3919355869293213,0.756803035736084
8671,wiki,2.9651875495910645,3.3176109790802,0.35242342948913574
8672,news,2.4304544925689697,2.757965326309204,0.3275108337402344
8673,reviews,3.9899606704711914,4.135313987731934,0.1453533172607422
8674,paper,1.495638132095337,4.888067245483398,3.3924291133880615
8675,code,1.3291640281677246,1.878676414489746,0.5495123863220215
8676,math,1.4778906106948853,2.0143792629241943,0.5364886522293091
8677,wiki,3.040506362915039,3.0666701793670654,0.026163816452026367
8678,news,4.054624557495117,4.382549285888672,0.3279247283935547
8679,reviews,3.819204807281494,4.003185272216797,0.18398046493530273
8680,paper,0.9596057534217834,5.229675769805908,4.270070016384125
8681,code,2.8176417350769043,3.1604621410369873,0.342820405960083
8682,math,1.4714362621307373,1.9753035306930542,0.5038672685623169
8683,wiki,2.9002203941345215,3.15714955329895,0.2569291591644287
8684,news,4.551835060119629,5.0656633377075195,0.5138282775878906
8685,reviews,3.7601048946380615,3.9238293170928955,0.16372442245483398
8686,paper,0.9981659650802612,4.414379596710205,3.416213631629944
8687,code,2.4846441745758057,2.949127197265625,0.46448302268981934
8688,math,1.2004311084747314,1.5654093027114868,0.36497819423675537
8689,wiki,3.1097605228424072,4.104899883270264,0.9951393604278564
8690,news,3.1850697994232178,3.4492504596710205,0.26418066024780273
8691,reviews,4.137387752532959,4.249152183532715,0.11176443099975586
8692,paper,0.5555835366249084,3.5471749305725098,2.9915913939476013
8693,code,1.7318874597549438,2.0493602752685547,0.31747281551361084
8694,math,1.226966142654419,1.5401414632797241,0.3131753206253052
8695,wiki,3.465644359588623,3.5712478160858154,0.10560345649719238
8696,news,3.630850315093994,3.914470911026001,0.28362059593200684
8697,reviews,3.9100420475006104,4.0543012619018555,0.14425921440124512
8698,paper,1.081081748008728,4.361802101135254,3.280720353126526
8699,code,1.1379286050796509,1.7910064458847046,0.6530778408050537
8700,math,1.9292616844177246,2.480877161026001,0.5516154766082764
8701,wiki,3.099771738052368,3.477994203567505,0.3782224655151367
8702,news,3.0399022102355957,3.6210899353027344,0.5811877250671387
8703,reviews,4.157715797424316,4.217841148376465,0.06012535095214844
8704,paper,1.046038269996643,4.427338600158691,3.3813003301620483
8705,code,1.0166923999786377,1.6944595575332642,0.6777671575546265
8706,math,1.2834550142288208,1.672193169593811,0.38873815536499023
8707,wiki,3.4012625217437744,3.7627806663513184,0.36151814460754395
8708,news,3.422135353088379,3.860365390777588,0.438230037689209
8709,reviews,3.656615734100342,3.877434253692627,0.22081851959228516
8710,paper,1.7145390510559082,3.7695224285125732,2.054983377456665
8711,code,1.1274964809417725,1.7526066303253174,0.6251101493835449
8712,math,1.1715906858444214,1.5577760934829712,0.3861854076385498
8713,wiki,3.294787645339966,3.42472243309021,0.12993478775024414
8714,news,3.5201685428619385,3.7696259021759033,0.24945735931396484
8715,reviews,3.8029227256774902,3.912867784500122,0.10994505882263184
8716,paper,1.0560879707336426,4.22328519821167,3.1671972274780273
8717,code,1.2857543230056763,1.8142802715301514,0.5285259485244751
8718,math,1.101438045501709,1.406139612197876,0.304701566696167
8719,wiki,2.692871570587158,3.1581361293792725,0.46526455879211426
8720,news,3.556002378463745,3.906240463256836,0.3502380847930908
8721,reviews,2.646120548248291,2.7333993911743164,0.08727884292602539
8722,paper,0.991978108882904,3.570380687713623,2.578402578830719
8723,code,1.538720726966858,1.8967667818069458,0.3580460548400879
8724,math,1.0541666746139526,1.5941239595413208,0.5399572849273682
8725,wiki,2.937257766723633,3.163156509399414,0.22589874267578125
8726,news,3.3571436405181885,3.9114999771118164,0.5543563365936279
8727,reviews,3.3466551303863525,3.452181339263916,0.10552620887756348
8728,paper,0.8496931195259094,3.5520429611206055,2.702349841594696
8729,code,1.291999101638794,1.7518200874328613,0.4598209857940674
8730,math,1.4657422304153442,2.074582576751709,0.6088403463363647
8731,wiki,2.3382506370544434,3.305804967880249,0.9675543308258057
8732,news,4.30205774307251,4.6651787757873535,0.36312103271484375
8733,reviews,2.7513926029205322,2.968750476837158,0.21735787391662598
8734,paper,0.7344128489494324,3.7729263305664062,3.038513481616974
8735,code,1.8979943990707397,2.077577829360962,0.17958343029022217
8736,math,1.0723458528518677,1.3383599519729614,0.26601409912109375
8737,wiki,2.354933738708496,2.998161792755127,0.6432280540466309
8738,news,2.970452308654785,3.544612407684326,0.574160099029541
8739,reviews,3.1902105808258057,3.3938472270965576,0.20363664627075195
8740,paper,1.1476150751113892,4.314138412475586,3.1665233373641968
8741,code,1.276746392250061,2.0162296295166016,0.7394832372665405
8742,math,1.2693926095962524,1.6996301412582397,0.4302375316619873
8743,wiki,3.633392333984375,4.290580749511719,0.6571884155273438
8744,news,4.0027079582214355,4.206868648529053,0.2041606903076172
8745,reviews,3.3146555423736572,3.373532295227051,0.058876752853393555
8746,paper,1.4618946313858032,5.113653182983398,3.651758551597595
8747,code,1.3395625352859497,2.1461257934570312,0.8065632581710815
8748,math,1.375844120979309,2.145439863204956,0.769595742225647
8749,wiki,3.207409381866455,3.871807098388672,0.6643977165222168
8750,news,3.2817468643188477,3.8597662448883057,0.578019380569458
8751,reviews,3.509974718093872,3.5755538940429688,0.06557917594909668
8752,paper,0.9962764382362366,3.994805097579956,2.9985286593437195
8753,code,1.2919628620147705,1.6386487483978271,0.34668588638305664
8754,math,1.074439525604248,1.7100459337234497,0.6356064081192017
8755,wiki,3.2196767330169678,4.173665523529053,0.953988790512085
8756,news,3.1390068531036377,3.7216036319732666,0.5825967788696289
8757,reviews,3.6904008388519287,3.6945011615753174,0.004100322723388672
8758,paper,1.0563747882843018,4.631264686584473,3.574889898300171
8759,code,1.2932249307632446,1.927507758140564,0.6342828273773193
8760,math,1.6331032514572144,2.0898325443267822,0.45672929286956787
8761,wiki,2.965118646621704,3.4963066577911377,0.5311880111694336
8762,news,3.707231283187866,4.150251865386963,0.4430205821990967
8763,reviews,4.017793655395508,4.09681510925293,0.07902145385742188
8764,paper,1.0291330814361572,3.404813051223755,2.3756799697875977
8765,code,1.3887767791748047,1.8489909172058105,0.46021413803100586
8766,math,0.4690033197402954,0.6874298453330994,0.21842652559280396
8767,wiki,3.3887128829956055,4.060296058654785,0.6715831756591797
8768,news,3.066500186920166,3.5285227298736572,0.4620225429534912
8769,reviews,3.159245014190674,3.2800018787384033,0.12075686454772949
8770,paper,1.150334119796753,4.0722503662109375,2.9219162464141846
8771,code,1.4082056283950806,2.033726453781128,0.6255208253860474
8772,math,1.5290189981460571,2.0331780910491943,0.5041590929031372
8773,wiki,2.634044647216797,3.4563236236572266,0.8222789764404297
8774,news,2.4392249584198,2.7943007946014404,0.3550758361816406
8775,reviews,4.029885768890381,4.063168048858643,0.03328227996826172
8776,paper,0.6923304796218872,3.9858593940734863,3.293528914451599
8777,code,1.542060136795044,2.234048843383789,0.6919887065887451
8778,math,1.1905637979507446,1.6783826351165771,0.4878188371658325
8779,wiki,2.4553189277648926,2.5357799530029297,0.08046102523803711
8780,news,2.780845880508423,3.2280097007751465,0.44716382026672363
8781,reviews,2.866922616958618,2.8278138637542725,-0.0391087532043457
8782,paper,0.9303932785987854,3.680987596511841,2.7505943179130554
8783,code,1.3864386081695557,1.6477054357528687,0.261266827583313
8784,math,1.101567268371582,1.5818047523498535,0.4802374839782715
8785,wiki,3.0748515129089355,3.83539080619812,0.7605392932891846
8786,news,3.358701705932617,3.7503225803375244,0.3916208744049072
8787,reviews,4.066186428070068,3.9935615062713623,-0.07262492179870605
8788,paper,1.0198856592178345,4.046592712402344,3.0267070531845093
8789,code,0.8972074389457703,1.517084002494812,0.6198765635490417
8790,math,1.4416569471359253,1.8958239555358887,0.4541670083999634
8791,wiki,2.9524085521698,3.0218710899353027,0.06946253776550293
8792,news,3.191589832305908,3.4657602310180664,0.2741703987121582
8793,reviews,4.11611270904541,4.219099998474121,0.10298728942871094
8794,paper,1.0223486423492432,4.553090572357178,3.5307419300079346
8795,code,1.1563899517059326,1.606501817703247,0.45011186599731445
8796,math,1.495443344116211,1.9226166009902954,0.4271732568740845
8797,wiki,3.35404896736145,3.631763458251953,0.27771449089050293
8798,news,3.8650431632995605,4.1843414306640625,0.31929826736450195
8799,reviews,3.7334558963775635,3.7947137355804443,0.06125783920288086
8800,paper,0.7267649173736572,3.9659698009490967,3.2392048835754395
8801,code,1.4269801378250122,2.0892863273620605,0.6623061895370483
8802,math,1.4683634042739868,1.9653083086013794,0.4969449043273926
8803,wiki,2.4688236713409424,3.4742772579193115,1.0054535865783691
8804,news,3.534757375717163,4.125732421875,0.5909750461578369
8805,reviews,4.439157009124756,4.510776996612549,0.07161998748779297
8806,paper,0.775606095790863,3.945328950881958,3.169722855091095
8807,code,0.7863087058067322,1.2145479917526245,0.42823928594589233
8808,math,1.6037980318069458,1.8601301908493042,0.2563321590423584
8809,wiki,3.194598913192749,3.8463504314422607,0.6517515182495117
8810,news,3.67513108253479,4.19789457321167,0.5227634906768799
8811,reviews,4.210927486419678,4.34716796875,0.13624048233032227
8812,paper,1.600415587425232,4.621999740600586,3.021584153175354
8813,code,0.9533706903457642,1.309792399406433,0.35642170906066895
8814,math,1.2906599044799805,1.7053297758102417,0.41466987133026123
8815,wiki,3.258971691131592,3.7742371559143066,0.5152654647827148
8816,news,3.6695780754089355,4.0257673263549805,0.3561892509460449
8817,reviews,4.370398998260498,4.467456340789795,0.09705734252929688
8818,paper,1.0179585218429565,3.810817241668701,2.7928587198257446
8819,code,0.8830437064170837,1.2004238367080688,0.3173801302909851
